text,account_age_days,text_length_words,has_exclamation,has_question,has_emoji,mentions_flag,hashtags_count,urls_count,retweets,favorites,is_verified,followers_count,friends_count,favorites_statuses_ratio,tweet_event,tweet_type,classification,diffusion_speed,sentiment,users_pos_count,users_neg_count,users_neu_count
"Top French cartoonists Charb, Cabu, Wolinski, Tignous confirmed among dead in #Paris #CharlieHebdo attack. Editor is critically wounded.",2030,18,0,0,0,0,2,0,148,23,0,20401,592,0.02074342196853682,0,source-tweets,1,16377.0,2,0,3,3
Paris is on alert after gunmen killed twelve people at the office of satirical magazine Charlie Hebdo http://t.co/aUlvfkdg5u,2127,18,0,0,0,0,0,1,144,56,1,852151,14046,0.011518672199170124,0,source-tweets,1,3034.0,0,0,1,1
"France's most talented cartoonists:Cabu, Wolinski, Charb, Tignous died in #CharlieHebdo attack http://t.co/HrNScpSyMj http://t.co/GSG45GlgIt",1048,13,0,0,0,0,1,1,1222,217,0,4574,373,0.000949667616334283,0,source-tweets,1,4909.0,2,3,4,13
"Police confirm deaths of four of France's most celebrated cartoonists Charb, Cabu, Wolinski and Tignous #CharlieHebdo http://t.co/K7ZHV9C27F",2264,17,0,0,0,0,1,1,847,140,1,968524,1763,0.0003152738031721395,0,source-tweets,1,8963.0,2,5,5,12
"According to #CharlieHebdo’s lawyer four well-known French cartoonists were killed by the masked gunmen: Cabu, Wolinski, Charb et Tignous.",2121,19,0,0,0,0,1,0,109,10,1,81628,1167,0.00020251660636172165,0,source-tweets,1,2369.0,1,1,3,1
Gunmen showed advanced military skills in Paris #CharlieHebdo attack: http://t.co/Q5FIaTLF8G http://t.co/XiZLErM37y,2302,11,0,0,0,0,1,1,296,70,1,774513,264,0.00038584693402017426,0,source-tweets,1,16237.0,2,9,4,17
"4 #CharlieHebdo cartoonists killed:

- Charb
- Cabu
- Tignous
- Georges Wolinski

#JeSuisCharlie http://t.co/QbaEYog2S2",1385,15,0,0,0,0,2,0,912,192,1,115106,1498,0.0029988970621747015,0,source-tweets,1,8655.0,0,4,9,8
"As #CharlieHebdo attack unfolded, a journalist tweeted while taking shelter on a roof http://t.co/VUnbUrUpws http://t.co/P8E6hJcmHw",2897,15,0,0,0,0,1,1,429,124,1,8423734,61,0.0,0,source-tweets,1,3145.0,1,8,6,25
"Police: Four of France's most celebrated cartoonists killed: Charb, Cabu, Wolinski, &amp; Tignous http://t.co/g0dRKU3qCV #CharlieHebdo",2323,15,0,0,0,0,1,1,165,32,1,744754,757,0.00842930177431053,0,source-tweets,1,13207.0,2,2,3,5
"""You tell the media it was al-Qaeda in Yemen"" - reported words of #CharlieHebdo attackers. 
Read more: http://t.co/qDPrycGtAR
#c4news",2444,19,0,0,0,0,2,1,144,13,1,529561,3049,0.0012302891179427164,0,source-tweets,1,12251.0,2,0,2,10
#CharlieHebdo - Paris media attack kills 4 cartoonists including chief editor. #AFP http://t.co/7aR1fN2hB4,820,13,0,0,0,0,2,0,126,13,0,36065,241,0.01512532411408816,0,source-tweets,1,1715.0,1,0,1,1
#CharlieHebdo - Paris media attack kills 4 cartoonists including chief editor. #AFP http://t.co/Zc8KZ0wNwR,755,13,0,0,0,0,2,0,117,18,0,2306,400,0.11238095238095239,0,source-tweets,1,968.0,1,0,0,2
"#CharlieHebdo editor-in-chief Stephane Charbonnier, known as ""Charb"", &amp; 3 other cartoonists killed - judicial sources http://t.co/R6fzwhMB6l",2816,16,0,0,0,0,1,1,858,179,1,12909401,3,0.0,0,source-tweets,1,12603.0,0,2,4,4
#CharlieHebdo witness - Gunmen told me to tell the media they were Al-Qaeda in Yemen http://t.co/AyDSKynXG2 h/t @chawk228,1351,18,0,0,0,1,1,1,107,17,0,29377,1390,0.04307359740597666,0,source-tweets,1,4829.0,1,2,0,10
"BREAKING: French authorities say the two #CharlieHebdo terrorists are still ""armed and extremely dangerous.""",628,14,0,0,0,0,1,0,106,12,0,10090,1894,3.7370446612369106,0,source-tweets,1,1040.0,0,0,0,5
Staff of #CharlieHebdo magazine were shot as they were in the midst of an editorial meeting. Latest updates: http://t.co/E0XArYscqK,2838,19,0,0,0,0,1,1,248,61,1,5569065,973,0.01021650166281711,0,source-tweets,1,15704.0,2,5,3,7
Witness to #CharlieHebdo attack claims gunmen told him it was “Al-Qaeda in Yemen” (i.e. AQAP): http://t.co/gGyLxyvSTw http://t.co/3jcdj9dZcD,1082,17,0,0,0,0,1,1,109,23,0,22448,1053,0.18017941773865945,0,source-tweets,1,860043.0,1,2,2,8
Update - Police say 3 gunmen on the loose after 12 people were killed when HQ of satirical publication #CharlieHebdo was attacked in #Paris,1890,24,0,0,0,0,2,0,137,28,1,1377083,6,0.0,0,source-tweets,1,452299.0,0,0,3,10
"Three gunmen who shot dead 12 people at the HQ of #CharlieHebdo are still on the run in Paris, police say. https://t.co/3QkWHN0kgy",2728,22,0,0,0,0,1,1,115,22,1,1786796,17,1.6348952032174737e-05,0,source-tweets,1,15142.0,0,1,3,5
"Three attackers being hunted for assault on French magazine #CharlieHebdo, French interior minister says http://t.co/F7ZB9JXIfe",2816,15,0,0,0,0,1,1,566,171,1,12908334,3,0.0,0,source-tweets,1,648.0,1,4,5,10
Stills from eyewitness video show two #CharlieHebdo attackers wearing hoods &amp; black clothing shoot a wounded man http://t.co/IX8Wys3p5M,1212,18,0,0,0,0,1,0,101,33,1,13329,101,0.0003386616093199675,0,source-tweets,1,4629.0,0,0,7,4
URGENT: 3 gunmen involved in deadly attack on #CharlieHebdo - French interior minister http://t.co/3Jsosc7yl3 #Paris http://t.co/9fqT2P6yhV,1975,16,0,0,0,0,2,1,152,40,1,840871,461,0.00024783619933656156,0,source-tweets,1,10533.0,1,5,1,12
"BREAKING: Three gunmen involved in attack on Charlie Hebdo magazine, French Interior Minister Bernard Cazeneuve says. http://t.co/ak9mTVfJdR",2846,17,0,0,0,0,0,1,132,31,1,3021990,389,0.002776591200341734,0,source-tweets,1,54167.0,1,0,1,3
"3 people carried out #CharlieHebdo attack, and authorities are searching for them, French interior minister says. http://t.co/zUfxcG3Rfs",2927,17,0,0,0,0,1,1,436,207,1,22621093,113,0.0003502343876286438,0,source-tweets,1,1829.0,1,8,3,10
Paris Manhunt: 3 #CharlieHebdo attackers with AK-47 rifles &amp; reportedly rocket-propelled grenade still at large http://t.co/3Jsosc7yl3,1975,16,0,0,0,0,1,1,107,18,1,841061,461,0.00024783383694439946,0,source-tweets,1,6192.0,2,6,2,9
France's top security official confirms that 3 gunmen carried out the attack on #CharlieHebdo http://t.co/gL0vcc2IP5,2852,15,0,0,0,0,1,1,131,66,1,4724491,381,4.7347488478777805e-05,0,source-tweets,1,2666.0,2,3,15,13
"Officials say 3 gunmen carried out Charlie Hebdo shootings, France’s bloodiest terrorist attack in nearly 2 decades. http://t.co/03Tiwniedk",2843,18,0,0,0,0,0,1,190,33,1,3875032,1156,0.032061473237943824,0,source-tweets,1,2669.0,1,4,7,9
"#CHARLIEHEBDO Shooting Wrap-up: 12 dead, 3 gunmen at large, Paris on high terrorist alert http://t.co/3Jsosc7yl3 http://t.co/uAEdhUuO03",1975,16,0,0,0,0,1,2,142,32,1,840941,461,0.0002478480119729655,0,source-tweets,1,1958.0,1,1,1,3
"Eyewitness: terrorists said, “Tell the media that this is al Qaeda in the Yemen” before attacking #CharlieHebdo http://t.co/dTaPFkFr5F",2323,18,0,0,0,0,1,1,103,23,1,743880,757,0.008434150788101918,0,source-tweets,1,9930.0,1,17,9,28
Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida: http://t.co/WSEe7PGIdY http://t.co/fTzk4xzZIr,2393,14,0,0,0,0,0,1,149,28,1,1254546,523,0.0007162297665090961,0,source-tweets,1,6289.0,1,3,1,11
This is trending on French twitter #MouradHamydInnocent started by classmates who say Mourad was in class when #CharlieHebdo attack happened,1415,20,0,0,0,0,2,0,205,49,0,1244,448,0.026978950489178772,0,source-tweets,1,0.0,1,0,0,0
"Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. #JeSuisCharlie http://t.co/EKBfbRR3HT",1524,18,0,0,0,0,1,0,190,98,0,1337,1718,0.0019004837595024188,0,source-tweets,1,52751.0,1,2,0,1
#Banksy's take on #CharlieHebdo. #JeSuisCharlie #NousSommesCharlie http://t.co/f6Y07d9fJ1,2162,7,0,0,0,0,4,0,125,63,1,18212,1468,0.41506026188739537,0,source-tweets,1,321.0,1,1,0,1
Evet! : From Banksy #JeSuisCharlie http://t.co/7QX4hhYytl”,580,6,1,0,0,0,1,0,185,94,0,64514,744,0.032843560933448576,0,source-tweets,1,34550.0,1,0,0,6
"Great picture by Banksy. So simple, yet so powerful. #JeSuisCharlie 
Please share. http://t.co/v1ojeJ4d2l",1517,13,0,0,0,0,1,0,612,371,0,141256,138169,4.87685664939551,0,source-tweets,1,46438.0,2,8,1,7
Tribute to #CharlieHebdo on Banksy's instagram account: http://t.co/VE37nfsL2R http://t.co/b0QYWmMUkL,2116,9,0,0,0,0,1,1,1980,1251,0,6023,3927,0.009126541355534574,0,source-tweets,1,61017.0,1,6,1,13
Banksy #JeSuisCharlie http://t.co/8w3m2CX96n,2027,3,0,0,0,0,1,0,103,60,0,10910,629,0.010162641502030566,0,source-tweets,1,834.0,1,0,0,2
Nice work from Banksy #JeSuisCharlie http://t.co/w9pJIrf7cP,1519,6,0,0,0,0,1,0,233,134,0,119372,222,0.27002107481559534,0,source-tweets,1,81287.0,2,7,3,3
"Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack, #JeSuisCharlie #IamCharlie #ParisShooting http://t.co/G8D3mixbjX",140,15,0,0,0,0,5,0,679,234,0,411,232,0.19058852238988083,0,source-tweets,1,34406.0,1,4,4,27
Banksy says #JeSuisCharlie in a beautiful way (vi @lukeeve) http://t.co/GKFP5xVAoc,1449,10,0,0,0,1,1,0,100,69,0,3500,985,0.2482886015429751,0,source-tweets,1,3432.0,2,4,0,0
Banksy’s take on #CharlieHebdo http://t.co/FuqO8rAVcP,2143,5,0,0,0,0,1,0,3270,2195,0,9345,2743,0.017991906376462866,0,source-tweets,1,58889.0,1,4,1,19
"Ahmed Merabet, a French Muslim Cop, first victim of #CharlieHebdo attack, #JeSuisCharlie http://t.co/cMKQhVTLQN",2443,13,0,0,0,0,2,0,262,64,0,8489,2741,0.1608463788061242,0,source-tweets,1,49451.0,1,1,5,6
#UPDATE Three men including two brothers identified in France newspaper attack: source http://t.co/5NoNuqJSu1 #JeSuisCharlie #CharlieHebdo,1198,15,0,0,0,0,3,1,107,18,1,297225,482,0.0,0,source-tweets,1,25586.0,1,0,0,3
"R.I.P. Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack http://t.co/vEHq0PAZwE",2066,13,0,0,0,0,2,0,6807,3512,0,20517,5007,0.11866263918502724,0,source-tweets,1,677680.0,1,18,24,42
"""Banksy"" reacts to #CharlieHebdo attack with poignant drawing http://t.co/5uVjGKfQB4 http://t.co/lOMvBsMj5q",1349,10,0,0,0,0,1,1,534,296,1,135278,2819,0.005703747827435109,0,source-tweets,1,13931.0,1,3,2,14
"Suspects in #CharlieHebdo attack identified by police as Said Kouachi, Cherif Kouachi &amp; Hamyd Mourad http://t.co/kTtysbF7fX",2817,16,0,0,0,0,1,1,855,307,1,12897598,3,0.0,0,source-tweets,1,163955.0,1,25,15,37
#Banksy has also contributed a powerful message of perseverance &amp; support after #CharlieHebdo attack. #JeSuisCharlie http://t.co/bm8uyixSma,1801,16,0,0,0,0,3,0,129,87,1,60704,155,0.14618898773743688,0,source-tweets,1,334959.0,2,1,0,4
#Banksy's response to today's incident in Paris via his official #Instagram acct http://t.co/LtJ7vgGLau #CharlieHebdo http://t.co/mxbP6olZQD,2311,15,0,0,0,0,3,1,199,74,1,10518,1479,1.400168867415625,0,source-tweets,1,83555.0,1,2,0,3
"FRANCE - PHOTO: Ahmed Merabet, French #Muslim Cop, first victim of #CharlieHebdo attack today. http://t.co/osFUOA9o1F",64,15,0,0,0,0,2,0,373,90,0,704,269,0.0034490687514371118,0,source-tweets,1,44655.0,1,9,8,20
"1st person killed by terrorists was a French Muslim cop, RIP Ahmed Merabet. Bigotry is ALWAYS wrong! #CharlieHebdo http://t.co/yyitubfAIt",1832,19,1,0,0,0,1,0,158,72,0,10275,10047,0.49634479808032145,0,source-tweets,1,102752.0,0,34,49,94
"RT @JeffersonObama: R.I.P. Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack http://t.co/TMQsJCCKB5",2091,15,0,0,0,1,2,0,155,57,0,4656,511,0.00043443781677757475,0,source-tweets,1,11049.0,1,1,3,11
"R.I.P. Ahmed Merabet, a French police officer, a Muslim, the first victim of #CharlieHebdo attack, http://t.co/bMzZgpXuL7 via @Ironyisfunny8",1391,18,0,0,0,1,1,0,2169,1024,0,20442,222,0.00796333428816958,0,source-tweets,1,344262.0,1,1,6,21
"Breaking: automatic gunfire reported at Montrouge near Paris. Gunmen escaped in metro, say French reports http://t.co/2J4WQdJnTp",2491,16,0,0,0,0,0,1,245,30,1,476694,488,0.00023108128926242275,0,source-tweets,1,5497.0,1,2,1,2
"Banksy's take on Charlie Hebdo is simple, elegant &amp; uncompromising 
#JeSuisCharlie http://t.co/FoQeqSd548",467,12,0,0,0,0,1,0,124,67,0,5652,5551,0.18277803847958704,0,source-tweets,1,47178.0,2,1,0,3
Banksy account joins cartoonists support for #CharlieHebdo #JeSuisCharlie  http://t.co/nFD1N4Yqu0 http://t.co/R2bEWKupRt,1701,10,0,0,0,0,2,1,417,263,0,181396,907,0.20970085873360386,0,source-tweets,1,5749.0,1,5,1,13
Two police officers have been injured in a shooting in #Montrouge in southern #Paris - there is no direct link with the #CharlieHebdo attack,1890,24,0,0,0,0,3,0,198,28,1,1376544,6,0.0,0,source-tweets,1,3608.0,1,6,3,11
Policeman seriously injured in new #Paris shooting as seven arrests made - live updates http://t.co/cCc9GdG3HV http://t.co/JqhZChVPCw,2491,16,0,0,0,0,1,1,209,23,1,476726,488,0.0002310773338810722,0,source-tweets,1,7380.0,1,0,0,4
The Image That Everyone Is Sharing isn't By Banksy — But It's Awesome. #CharlieHebdo http://t.co/YF1d7tvNwE http://t.co/UfBtgLRRYc,2148,16,0,0,0,0,1,1,233,108,0,2400,601,0.08630559225011009,0,source-tweets,1,126561.0,2,3,0,0
Police: Shooting in southern Paris wounds French police officer; too early to draw connection between this and Charlie Hebdo attack - @AP,2796,22,0,0,0,1,0,0,215,38,1,7193440,508,0.00021352153196080195,0,source-tweets,1,2751.0,1,2,5,7
"Two shot in Paris, including traffic cop, as manhunt continues for #CharlieHebdo suspects http://t.co/L7wpNhAYZn http://t.co/oQi2UinDH1",2486,15,0,0,0,0,1,1,115,37,1,2002702,2892,0.008994638663653685,0,source-tweets,1,5976.0,1,0,0,6
Shooting south of Paris with one police officer injured. Police say no known link to #CharlieHebdo attack http://t.co/UZlFI7Bb5s,2817,18,0,0,0,0,1,1,513,154,1,12904017,3,0.0,0,source-tweets,1,2393.0,1,0,7,13
"This powerful cartoon about the Charlie Hebdo attack is not by Banksy
http://t.co/F6cNaivqCS http://t.co/ZrIUn6O8nS",730,14,0,0,0,0,0,1,523,487,1,91318,849,0.07101086048454469,0,source-tweets,1,490914.0,2,7,2,10
Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking http://t.co/NQueBlmfOt http://t.co/HedHlyB24X,2265,17,0,0,0,0,0,1,478,281,1,971758,1763,0.0003149275666596683,0,source-tweets,1,5610.0,2,2,1,1
"French cartoonists Charb, Cabu, Tignous and Wolinski all killed in Charlie Hebdo attack http://t.co/CbudA0P8Op http://t.co/1YlQLrdp70",258,15,0,0,0,0,0,1,184,81,0,53380,54,0.0,0,source-tweets,1,20098.0,1,1,0,2
UPDATE: Two Paris cops shot as manhunt for #CharlieHebdo suspects continues http://t.co/RgwbjXuMTJ http://t.co/wnY8ZMR7Rd,2486,13,0,0,0,0,1,1,120,38,1,2002870,2892,0.008993642425182198,0,source-tweets,1,114182.0,1,7,1,7
One suspect in the #CharlieHebdo shooting has handed himself in; two others remain at large: http://t.co/B8B2db88l6 http://t.co/cXVCGoxGzD,2839,17,0,0,0,0,1,1,212,57,1,5576702,974,0.010203104959895863,0,source-tweets,1,6760.0,2,2,3,9
"R.I.P. Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack http://t.co/idgRlYPSk7",1614,13,0,0,0,0,2,0,119,69,0,330002,8359,0.1869541971128141,0,source-tweets,1,546903.0,1,0,2,4
"Ahmed Merabet, a French Police officer, the first victim of #CharlieHebdo attack .. He was a Musilm #RIP http://t.co/Z5Qx2gGMNp",1192,19,0,0,0,0,2,0,117,22,1,55033,218,0.0009564643799472296,0,source-tweets,1,14395.0,1,2,0,5
UPDATE: Police officer shot outside Paris this morning dies http://t.co/OoALEHIyC4 #Montrouge http://t.co/OgAwuVq0rM,1976,12,0,0,0,0,1,1,171,34,1,845755,460,0.00024684794166793256,0,source-tweets,1,26629.0,1,2,1,8
Brilliant by @LucilleClerc #CharlieHebdo http://t.co/fklXQlrbEL,2099,5,0,0,0,1,1,0,112,58,1,210044,1386,0.07883202376999976,0,source-tweets,1,10556.0,2,2,1,0
"ID card of Said Kouachi, suspect in #CharlieHebdo attack, found in car left by 2 suspects http://t.co/QBuyFSVORd http://t.co/FyiSZvWJJ5",2817,18,0,0,0,0,1,1,950,334,1,12905541,3,0.0,0,source-tweets,1,777648.0,1,16,13,22
"The two suspects in the #CharlieHebdo #ParisShooting have been located, reports say. http://t.co/CI1tEpiuFO http://t.co/MAk3reuOE8",2729,14,0,0,0,0,2,1,227,24,1,1786126,17,1.6352561219901066e-05,0,source-tweets,1,8371.0,1,2,2,14
‘Banksy’ Instagram tribute to #CharlieHebdo victims not posted by artist http://t.co/EKlScFGWVu (Pic: Lucille Clerc) http://t.co/ZYEBaU8YUQ,2303,15,0,0,0,0,1,1,362,197,1,776906,264,0.00038571936661874396,0,source-tweets,1,10120.0,1,4,0,8
AFP: the two armed suspects who attacked #CharlieHebdo's headquarters yesterday have been located in northern France,1890,16,0,0,0,0,1,0,211,55,1,1376784,6,0.0,0,source-tweets,1,9841.0,1,7,10,20
The first person killed in Charlie Hebdo attacks was Muslim police officer http://t.co/9LUWBZ9SbC http://t.co/ulTAJHywnK,2265,14,0,0,0,0,0,1,494,109,1,972105,1763,0.00031479284209506744,0,source-tweets,1,1265.0,1,3,4,12
"URGENT: #CharlieHebdo suspects located in Aisne, northern France - reports via @le_Parisien http://t.co/MHmEQPX2D6 http://t.co/8kSi0WaQBG",1976,14,0,0,0,1,1,1,226,58,1,842145,460,0.00024763319808750975,0,source-tweets,1,1816.0,1,0,1,0
French media reporting owner of petrol station saw 2 men wearing masks in car with guns &amp; rocket launcher #CharlieHebdo,1808,20,0,0,0,0,1,0,188,58,1,74687,2067,0.0017760937777514653,0,source-tweets,1,18972.0,1,8,2,12
Who are the two brothers suspected of launching #CharlieHebdo attack? We explain: http://t.co/WqmrAaIfCU (Pic: AFP) http://t.co/3mzxBh5gkH,2303,16,0,1,0,0,1,1,115,31,1,777277,264,0.0003856961816078021,0,source-tweets,1,16329.0,1,0,2,6
"2 brothers suspected of #CharlieHebdo attack spotted in northern France, sources tell AFP http://t.co/spzmOjmyT4",2817,14,0,0,0,0,1,1,513,239,1,12905732,3,0.0,0,source-tweets,1,126740.0,1,4,13,27
BREAKING: French police say they have located whereabouts of two suspects said to be behind attacks in Paris More at: http://t.co/WezWaJNjkZ,2823,21,0,0,0,0,0,1,137,42,1,2235827,139,0.00022991915745753912,0,source-tweets,1,11281.0,1,0,2,9
"Interesting that #MouradHamydInnocent is trending, started by classmates who say suspect Mourad was in class at time of #CharlieHebdo attack",1737,20,0,0,0,0,2,0,124,47,0,6045,743,0.07303969978273751,0,source-tweets,1,8272.0,2,3,2,7
UPDATE: Cop fatally shot as France hunts #CharlieHebdo massacre suspects http://t.co/DIw8C6Ng1s http://t.co/Rhfb6vC84P,2486,12,0,0,0,0,1,1,109,35,1,2003197,2892,0.008992248062015503,0,source-tweets,1,4111.0,1,0,1,2
This widely shared cartoon about the #CharlieHebdo attack is actually by @LucilleClerc and not #Banksy http://t.co/HxKI8pefcU,555,16,0,0,0,1,2,0,1260,601,1,58928,732,0.3400819474572186,0,source-tweets,1,25262.0,1,6,1,14
French police: Said Kouachi and Cherif Kouachi wanted in Paris terror attack: http://t.co/0WbSnKIrgE http://t.co/wjmMg9LveB,2104,14,0,0,0,0,0,1,121,38,1,3847705,860,0.005560354671194384,0,source-tweets,1,18397.0,1,0,3,8
The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,2729,15,0,0,0,0,1,1,186,38,1,1786968,17,1.634641318828616e-05,0,source-tweets,1,32555.0,1,3,3,8
"#banksy You can try to break the pencil but it will multiply...
#jesuischarlie http://t.co/iO1xSrQTvg",2261,14,0,0,0,0,2,0,111,64,0,4431,759,0.5276073619631901,0,source-tweets,1,332642.0,1,2,0,6
Banksy's response to the Charlie Hebdo attack is striking. But it isn't by Banksy http://t.co/LQNdK2Qkge http://t.co/cWhJZOLLhr,2265,16,0,0,0,0,0,1,101,59,1,977956,1764,0.00031286099345398535,0,source-tweets,1,2967.0,2,1,0,2
Banksy's response to the #CharlieHebdo attack isn't by Banksy. But it is striking: http://t.co/mag1lJXzjL http://t.co/3TDPkGFxrx,2265,15,0,0,0,0,1,1,235,146,1,972550,1763,0.00031456432840515884,0,source-tweets,1,3080.0,2,1,1,3
"R.I.P. Ahmed Merabet, a French Muslim cop, first victim of #CharlieHebdo #ParisShooting http://t.co/CYQZhV8Sxc",588,13,0,0,0,0,2,0,440,300,0,68975,5,0.012145748987854251,0,source-tweets,1,0.0,1,0,0,0
BREAKING: Police search northern France gas station local media says was allegedly robbed by #CharlieHebdo suspects. http://t.co/BTqdPhZdL9,2847,17,0,0,0,0,1,1,105,48,1,3029838,389,0.002773999093115681,0,source-tweets,1,10011.0,1,0,0,5
